county_fips,state,county,socioeconomic,material_hardship,healthcare_access,preventive_resources,life_expectancy,socioeconomic_z,material_hardship_z,healthcare_access_z,preventive_resources_z,adversity_domain_balanced
02100,AK,Haines Borough,-0.7374557471760068,-0.8131359923639115,-1.1284068276901313,-0.32644877847121245,78.336464242,-0.8213813218031528,-0.8232017609813583,-1.682980939975335,-0.4483578631316324,-1.1367632909000316
02110,AK,Juneau Borough,-1.7850481390583948,-1.003862564455912,-0.9806214890018891,-0.6298085263913652,79.790675956,-1.993646291077405,-1.0262762070777351,-1.4604355064374308,-0.8779221527733011,-1.6131414709638485
02130,AK,Ketchikan Gateway Borough,-0.8670328511911265,-0.6938606870843771,-0.7888518897703166,-0.2303299803686909,77.625504964,-0.9663792246458688,-0.6962044250205679,-1.1716555166279559,-0.31225146302020973,-0.9472693426022261
02150,AK,Kodiak Island Borough,-1.0622053543674692,-0.46701335504481223,-0.26066059790398066,0.022216311164476032,77.439334178,-1.184778947870358,-0.4546707163344271,-0.37626836197043256,0.04535981885835019,-0.5931878221237608
02170,AK,Matanuska-Susitna Borough,-0.7097422216405449,-0.28015206698927336,-0.27273499611791224,0.4815093250560801,76.22089209999999,-0.7903696464492173,-0.25571179754030265,-0.3944508299275364,0.6957291529654519,-0.22422732048803135
02180,AK,Nome Census Area,-0.012312180654799998,2.9471121299235494,-0.7147173969655849,1.3932352900789908,68.92418212599999,-0.009939383779952977,3.1804894721947163,-1.0600186452861693,1.9867538165804028,1.2335116075854256
02220,AK,Sitka Borough,-1.4431948572530995,-0.6590560404880044,-1.0301325100707006,-0.9773855757023018,79.00676031799999,-1.6111095048263098,-0.6591464825869925,-1.534992642797938,-1.3700991449637703,-1.5580686111230602
02230,AK,Skagway Municipality,-0.7537694254727931,-0.6552990258837577,2.1374769427914924,-0.32689719135078477,NA,-0.8396364692589005,-0.6551462342138116,3.2350138086070053,-0.44899282594855283,0.38873480965476254
02240,AK,Southeast Fairbanks Census Area,-0.23425899842201298,-0.10828738499846886,0.13359767724089255,1.4561051224025874,75.428867686,-0.25829979716830276,-0.0727203836224912,0.21743314825253449,2.075778926362222,0.5907293058511115
02290,AK,Yukon-Koyukuk Census Area,0.9793367417919698,2.432735555004578,0.5113765485988582,1.502462176539102,67.338969656,1.099724358158923,2.6328115220754484,0.7863188269948155,2.1414215673736248,2.0051149904636807
04001,AZ,Apache County,1.494060005204828,3.1495070094776634,-0.009332112120240876,2.0789778254296185,63.845346311,1.6757041526333751,3.3959876463996648,0.0021995383343307254,2.957780813716829,2.417981711965694
